hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Nantucket Cottage Hospital,2026-03-27,3.0.0,Nantucket Cottage Hospital,57 Prospect St Nantucket MA 02554-2799,2044,1447214622,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Pt Gait Training 15 Min","PX-42000026","CDM","97116","CPT","0421","RC","","","","both","","","168.00","126.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","130.37","77.6","","128.79","125.06","128.79","1 through 10","29.82","159.94","percent of total billed charges",""
"Pt Home Instruction/Program 15min","PX-42000034","CDM","97535","CPT","0421","RC","","","","both","","","279.00","209.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","216.50","77.6","","213.86","213.86","213.86","1 through 10","33.25","265.61","percent of total billed charges",""
"Pt Manual Therapy 15 Min","PX-42000029","CDM","97140","CPT","0421","RC","","","","both","","","153.00","114.75","AETNA [1001]","HB NCH AETNA","133.72","87.4","","95.85","95.85","97.07","25","28.13","145.66","percent of total billed charges",""
"Pt Manual Therapy 15 Min","PX-42000029","CDM","97140","CPT","0421","RC","","","","both","","","153.00","114.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","142.06","92.85","","445.40","445.40","445.40","1 through 10","28.13","145.66","percent of total billed charges",""
"Pt Manual Therapy 15 Min","PX-42000029","CDM","97140","CPT","0421","RC","","","","both","","","153.00","114.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","118.73","77.6","","117.66","117.66","117.66","178","28.13","145.66","percent of total billed charges",""
"Pt Manual Therapy 15 Min","PX-42000029","CDM","97140","CPT","0421","RC","","","","both","","","153.00","114.75","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","28.13","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($28.13). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($21.27). Each line will be capped at the line billed amount.","20.85","20.85","20.94","75","28.13","145.66","fee schedule",""
"Pt Massage 15 Min","PX-42000027","CDM","97124","CPT","0421","RC","","","","both","","","168.00","126.00","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","30.99","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($30.99). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($21.38). Each line will be capped at the line billed amount.","30.99","30.44","30.99","1 through 10","30.99","159.94","fee schedule",""
"Pt Neuromuscular Re-ED 15 Min","PX-42000024","CDM","97112","CPT","0421","RC","","","","both","","","195.00","146.25","AETNA [1001]","HB NCH AETNA","170.43","87.4","","159.80","121.06","280.86","34","33.18","185.64","percent of total billed charges",""
"Pt Neuromuscular Re-ED 15 Min","PX-42000024","CDM","97112","CPT","0421","RC","","","","both","","","195.00","146.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","151.32","77.6","","149.46","149.46","149.46","176","33.18","185.64","percent of total billed charges",""
"Pt Neuromuscular Re-ED 15 Min","PX-42000024","CDM","97112","CPT","0421","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","33.18","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($33.18). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($24.94). Each line will be capped at the line billed amount.","32.52","24.45","32.57","32","33.18","185.64","fee schedule",""
"Pt Neuromuscular Re-ED 15 Min","PX-42000024","CDM","97112","CPT","0421","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","184.29","94.51","","174.30","174.29","174.30","1 through 10","33.18","185.64","percent of total billed charges",""
"Pt Therapeutic Activity 15 Min","PX-42000031","CDM","97530","CPT","0421","RC","","","","both","","","195.00","146.25","AETNA [1001]","HB NCH AETNA","170.43","87.4","","159.80","113.50","159.80","16","36.01","185.64","percent of total billed charges",""
"Pt Therapeutic Activity 15 Min","PX-42000031","CDM","97530","CPT","0421","RC","","","","both","","","195.00","146.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","151.32","77.6","","149.46","149.46","149.46","65","36.01","185.64","percent of total billed charges",""
"Pt Therapeutic Activity 15 Min","PX-42000031","CDM","97530","CPT","0421","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","36.01","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($36.01). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($25.37). Each line will be capped at the line billed amount.","35.29","24.89","35.29","26","36.01","185.64","fee schedule",""
"Pt Therapeutic Activity 15 Min","PX-42000031","CDM","97530","CPT","0421","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","184.29","94.51","","174.29","174.29","174.29","1 through 10","36.01","185.64","percent of total billed charges",""
"Pt Traction Mechanical","PX-42000009","CDM","97012","CPT","0421","RC","","","","both","","","168.00","126.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","130.37","77.6","","128.79","128.79","128.79","1 through 10","14.66","159.94","percent of total billed charges",""
"Pt Ultrasound 15 Min","PX-42000020","CDM","97035","CPT","0421","RC","","","","both","","","168.00","126.00","AETNA [1001]","HB NCH AETNA","146.83","87.4","","104.92","104.92","104.92","1 through 10","14.37","159.94","percent of total billed charges",""
"Pt Ultrasound 15 Min","PX-42000020","CDM","97035","CPT","0421","RC","","","","both","","","168.00","126.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","130.37","77.6","","128.79","125.06","128.79","14","14.37","159.94","percent of total billed charges",""
"Pt Ultrasound 15 Min","PX-42000020","CDM","97035","CPT","0421","RC","","","","both","","","168.00","126.00","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","14.37","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($14.37). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($10.77). Each line will be capped at the line billed amount.","10.91","10.91","10.91","1 through 10","14.37","159.94","fee schedule",""
"Pulmonary Edema And Respiratory Failure","189","MS-DRG","","","","","","","","inpatient","","","21823.03","16367.27","MEDICARE [2001]","HB NCH MEDICARE","13075.26","","Case rate ($13,075.26). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $12,315.94, add-ons for qualifying new technology services are included. If operating cost exceeds $53,688.15 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,479.60, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.5. The base transfer operating payment is the transfer adjustment factor * $10,121.21 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $10,132.13 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $770.24. The transfer capital threshold is the transfer adjustment factor * $770.24. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","16675.50","16675.50","16675.50","1 through 10","13075.26","13075.26","other","Inpatient DRG"
"Pulmonary Edema And Respiratory Failure","189","MS-DRG","","","","","","","","inpatient","","","21823.03","16367.27","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","13075.26","","Case rate ($13,075.26). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $12,315.94, add-ons for qualifying new technology services are included. If operating cost exceeds $53,688.15 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,479.60, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.5. The base transfer operating payment is the transfer adjustment factor * $10,121.21 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $10,132.13 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $770.24. The transfer capital threshold is the transfer adjustment factor * $770.24. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","285.08","208.10","298.68","1 through 10","13075.26","13075.26","other","Inpatient DRG"
"Punch Biopsy Skin Single Lesion","PX-76002567","CDM","11104","CPT","0761","RC","","","","both","","","285.00","213.75","MEDICARE [2001]","HB NCH MEDICARE","508.10","","APC Price ($508.10). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","508.16","508.16","508.16","1 through 10","188.1","508.1","other","OPPS APC"
"Punch Biopsy Skin Single Lesion","PX-98301819","CDM","11104","CPT","0983","RC","","","","both","","","258.00","193.50","MEDICARE [2001]","HB NCH MEDICARE","508.10","","APC Price ($508.10). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","508.16","508.16","508.16","1 through 10","170.28","508.1","other","OPPS APC"
"Quest Anaerobic ID Org","PX-30003831","CDM","87999","CPT","0300","RC","","","","both","","","26.00","19.50","CIGNA [1006]","HB NCH CIGNA HMO / PPO","24.75","95.2","","118.31","118.31","118.31","1 through 10","17.16","24.75","percent of total billed charges",""
"Radex Entir Thrc Lmbr Crv Sac Spi W/Skull 2/3 Vw","PX-32000419","CDM","72082","CPT","0320","RC","","","","both","","","694.00","520.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","644.38","92.85","","637.64","637.64","637.64","1 through 10","135.24","660.69","percent of total billed charges",""
"Radex Hip Unilateral With Pelvis 2-3 Views","PX-32000423","CDM","73502","CPT","0320","RC","","","","both","","","450.00","337.50","AETNA [1001]","HB NCH AETNA","393.30","87.4","","369.75","369.75","369.75","1 through 10","111.98","428.4","percent of total billed charges",""
"Radex Hip Unilateral With Pelvis 2-3 Views","PX-32000423","CDM","73502","CPT","0320","RC","","","","both","","","450.00","337.50","MEDICARE [2001]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.99","111.99","111.99","1 through 10","111.98","428.4","other","OPPS APC"
"Radex Hip Unilateral With Pelvis 2-3 Views","PX-32000423","CDM","73502","CPT","0320","RC","","","","both","","","450.00","337.50","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","109.76","109.76","110.16","1 through 10","111.98","428.4","other","OPPS APC"
"Radex Hips Bilateral With Pelvis 2 Views","PX-32000425","CDM","73521","CPT","0320","RC","","","","both","","","422.00","316.50","MEDICARE [2001]","HB NCH MEDICARE","126.27","","APC Price ($126.27). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","135.25","135.25","135.25","1 through 10","126.27","401.74","other","OPPS APC"
"Radex Hips Bilateral With Pelvis Minimum 5 Views","PX-32000427","CDM","73523","CPT","0320","RC","","","","both","","","607.00","455.25","HUMANA [1012]","HB NCH MEDICARE","135.24","","APC Price ($135.24). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","132.65","132.65","132.65","1 through 10","135.24","577.86","other","OPPS APC"
"Radex Hips Bilateral With Pelvis Minimum 5 Views","PX-32000427","CDM","73523","CPT","0320","RC","","","","both","","","607.00","455.25","MEDICARE [2001]","HB NCH MEDICARE","135.24","","APC Price ($135.24). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","135.25","128.51","135.25","1 through 10","135.24","577.86","other","OPPS APC"
"Radiologic Exam Abdomen 1 View","PX-32000436","CDM","74018","CPT","0320","RC","","","","both","","","332.00","249.00","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","308.26","92.85","","305.50","305.50","305.50","1 through 10","111.98","316.06","percent of total billed charges",""
"Radiologic Exam Abdomen 1 View","PX-32000436","CDM","74018","CPT","0320","RC","","","","both","","","332.00","249.00","MEDICARE [2001]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.99","111.99","111.99","1 through 10","111.98","316.06","other","OPPS APC"
"Radiologic Exam Abdomen 1 View","PX-32000436","CDM","74018","CPT","0320","RC","","","","both","","","332.00","249.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","313.77","94.51","","297.60","297.60","297.60","1 through 10","111.98","316.06","percent of total billed charges",""
"Radiologic Exam Abdomen 2 Views","PX-32000437","CDM","74019","CPT","0320","RC","","","","both","","","535.00","401.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","496.75","92.85","","492.03","492.03","492.03","1 through 10","135.24","509.32","percent of total billed charges",""
"Radiologic Exam Abdomen 2 Views","PX-32000437","CDM","74019","CPT","0320","RC","","","","both","","","535.00","401.25","MEDICARE [2001]","HB NCH MEDICARE","135.24","","APC Price ($135.24). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","135.25","135.25","135.25","12","135.24","509.32","other","OPPS APC"
"Radiologic Exam Abdomen 2 Views","PX-32000437","CDM","74019","CPT","0320","RC","","","","both","","","535.00","401.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","415.16","77.6","","411.02","411.02","411.02","1 through 10","135.24","509.32","percent of total billed charges",""
"Radiologic Exam Abdomen 3+ Views","PX-32000438","CDM","74021","CPT","0320","RC","","","","both","","","540.00","405.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","510.35","94.51","","483.95","483.95","483.95","1 through 10","126.27","514.08","percent of total billed charges",""
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","BLUE CROSS BLUE SHIELD [110001]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.99","104.10","405.00","1 through 10","111.98","398.89","other","OPPS APC"
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","CIGNA [1006]","HB NCH CIGNA HMO / PPO","398.89","95.2","","380.30","380.29","380.30","11","111.98","398.89","percent of total billed charges",""
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","GENERIC MEDICARE REPLACEMENT [1010]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.99","111.99","111.99","1 through 10","111.98","398.89","other","OPPS APC"
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","389.04","92.85","","385.44","385.44","729.96","16","111.98","398.89","percent of total billed charges",""
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","HUMANA [1012]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","110.87","110.87","111.95","1 through 10","111.98","398.89","other","OPPS APC"
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","MEDICARE [2001]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.99","111.99","111.99","231","111.98","398.89","other","OPPS APC"
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","MGB HEALTH PLAN [150001]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","110.05","104.40","110.05","1 through 10","111.98","398.89","other","OPPS APC"
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","325.14","77.6","","321.98","312.66","321.98","36","111.98","398.89","percent of total billed charges",""
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","110.06","109.76","110.46","1 through 10","111.98","398.89","other","OPPS APC"
"Radiologic Exam Chest 2 Views","PX-32000440","CDM","71046","CPT","0324","RC","","","","both","","","419.00","314.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","396.00","94.51","","375.48","375.48","385.44","1 through 10","111.98","398.89","percent of total billed charges",""
"Radiologic Exam Chest Single View","PX-32000439","CDM","71045","CPT","0324","RC","","","","both","","","315.00","236.25","CIGNA [1006]","HB NCH CIGNA HMO / PPO","299.88","95.2","","285.46","285.46","285.46","1 through 10","111.98","299.88","percent of total billed charges",""
"Radiologic Exam Chest Single View","PX-32000439","CDM","71045","CPT","0324","RC","","","","both","","","315.00","236.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","292.48","92.85","","578.64","289.32","578.64","1 through 10","111.98","299.88","percent of total billed charges",""
"Radiologic Exam Chest Single View","PX-32000439","CDM","71045","CPT","0324","RC","","","","both","","","315.00","236.25","MEDICARE [2001]","HB NCH MEDICARE","111.98","","APC Price ($111.98). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.99","111.99","111.99","1 through 10","111.98","299.88","other","OPPS APC"
"Radiologic Exam Chest Single View","PX-32000439","CDM","71045","CPT","0324","RC","","","","both","","","315.00","236.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","297.71","94.51","","281.84","281.84","281.84","1 through 10","111.98","299.88","percent of total billed charges",""
