hospital_name,last_updated_on,version,location_name,hospital_address,license_number|NH,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Wentworth Douglass Hospital,2026-03-27,3.0.0,Wentworth Douglass Hospital,789 Central Ave Dover NH 03820,00010,1033118104,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","both","","","943.42","566.05","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","109.72","11.63","","112.68","112.68","146.99","38","109.72","801.91","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","both","","","943.42","566.05","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","730.21","77.4","","303.98","303.98","5854.79","1 through 10","109.72","801.91","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","109.72","11.63","","112.68","112.68","146.99","38","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","592.28","62.78","","780.86","208.94","10480.28","15","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","412.46","43.72","","179.76","179.76","179.76","1 through 10","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","686.06","72.72","","2355.45","298.99","3965.19","155","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","686.06","72.72","","3643.09","3643.09","3643.09","1 through 10","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","MGB HEALTH PLAN [150001]","HB WDH MGBHP HMO","502.09","53.22","","554.28","554.28","554.28","16","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","593.41","62.9","","619.64","173.09","2370.64","150","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81MM 7 HOLE LCP TI ONE THIRD TUBULAR","SUP-ITM-10040737","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","943.42","566.05","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","730.21","77.4","","303.98","303.98","5854.79","1 through 10","109.72","730.21","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","both","","","2055.59","1233.35","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","1061.04","1061.04","1061.04","1 through 10","239.07","1747.25","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","both","","","2055.59","1233.35","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM HMO","","","Case rate ($0).","2671.87","22.68","3073.42","11","239.07","1747.25","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","both","","","2055.59","1233.35","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","1169.63","56.9","","812.12","238.65","1587.46","163","239.07","1747.25","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","both","","","2055.59","1233.35","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","239.07","11.63","","112.68","112.68","146.99","38","239.07","1747.25","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","both","","","2055.59","1233.35","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","1591.03","77.4","","303.98","303.98","5854.79","1 through 10","239.07","1747.25","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","239.07","11.63","","112.68","112.68","146.99","38","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","1290.50","62.78","","780.86","208.94","10480.28","15","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","898.70","43.72","","179.76","179.76","179.76","1 through 10","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","1494.83","72.72","","2355.45","298.99","3965.19","155","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","1494.83","72.72","","3643.09","3643.09","3643.09","1 through 10","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","MGB HEALTH PLAN [150001]","HB WDH MGBHP HMO","1093.98","53.22","","554.28","554.28","554.28","16","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","1292.97","62.9","","619.64","173.09","2370.64","150","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 81X2MM 12 HOLE LCP STAINLESS ADAPTION","SUP-ITM-10025398","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2055.59","1233.35","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","1591.03","77.4","","303.98","303.98","5854.79","1 through 10","239.07","1591.03","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","both","","","1551.92","931.15","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","1061.04","1061.04","1061.04","1 through 10","180.49","1319.13","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","both","","","1551.92","931.15","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM HMO","","","Case rate ($0).","2671.87","22.68","3073.42","11","180.49","1319.13","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","both","","","1551.92","931.15","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","883.04","56.9","","812.12","238.65","1587.46","163","180.49","1319.13","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","both","","","1551.92","931.15","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","180.49","11.63","","112.68","112.68","146.99","38","180.49","1319.13","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","both","","","1551.92","931.15","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","1201.19","77.4","","303.98","303.98","5854.79","1 through 10","180.49","1319.13","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","180.49","11.63","","112.68","112.68","146.99","38","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","974.30","62.78","","780.86","208.94","10480.28","15","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","678.50","43.72","","179.76","179.76","179.76","1 through 10","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","1128.56","72.72","","2355.45","298.99","3965.19","155","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","1128.56","72.72","","3643.09","3643.09","3643.09","1 through 10","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","MGB HEALTH PLAN [150001]","HB WDH MGBHP HMO","825.93","53.22","","554.28","554.28","554.28","16","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","976.16","62.9","","619.64","173.09","2370.64","150","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 85X3.5MM 6 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10007883","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1551.92","931.15","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","1201.19","77.4","","303.98","303.98","5854.79","1 through 10","180.49","1201.19","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","both","","","912.74","547.64","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","1061.04","1061.04","1061.04","1 through 10","106.15","775.83","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","both","","","912.74","547.64","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM HMO","","","Case rate ($0).","2671.87","22.68","3073.42","11","106.15","775.83","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","both","","","912.74","547.64","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","519.35","56.9","","812.12","238.65","1587.46","163","106.15","775.83","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","both","","","912.74","547.64","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","106.15","11.63","","112.68","112.68","146.99","38","106.15","775.83","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","both","","","912.74","547.64","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","706.46","77.4","","303.98","303.98","5854.79","1 through 10","106.15","775.83","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","106.15","11.63","","112.68","112.68","146.99","38","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","573.02","62.78","","780.86","208.94","10480.28","15","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","399.05","43.72","","179.76","179.76","179.76","1 through 10","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","663.74","72.72","","2355.45","298.99","3965.19","155","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","663.74","72.72","","3643.09","3643.09","3643.09","1 through 10","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","MGB HEALTH PLAN [150001]","HB WDH MGBHP HMO","485.76","53.22","","554.28","554.28","554.28","16","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","574.11","62.9","","619.64","173.09","2370.64","150","106.15","706.46","percent of total billed charges",""
"BONE PLATE 93X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR LCP SS","SUP-ITM-10008319","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","912.74","547.64","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","706.46","77.4","","303.98","303.98","5854.79","1 through 10","106.15","706.46","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","both","","","570.90","342.54","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","1061.04","1061.04","1061.04","1 through 10","66.4","485.27","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","both","","","570.90","342.54","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM HMO","","","Case rate ($0).","2671.87","22.68","3073.42","11","66.4","485.27","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","both","","","570.90","342.54","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","324.84","56.9","","812.12","238.65","1587.46","163","66.4","485.27","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","both","","","570.90","342.54","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","66.40","11.63","","112.68","112.68","146.99","38","66.4","485.27","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","both","","","570.90","342.54","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","441.88","77.4","","303.98","303.98","5854.79","1 through 10","66.4","485.27","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","66.40","11.63","","112.68","112.68","146.99","38","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","358.41","62.78","","780.86","208.94","10480.28","15","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","249.60","43.72","","179.76","179.76","179.76","1 through 10","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","415.16","72.72","","2355.45","298.99","3965.19","155","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","415.16","72.72","","3643.09","3643.09","3643.09","1 through 10","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","MGB HEALTH PLAN [150001]","HB WDH MGBHP HMO","303.83","53.22","","554.28","554.28","554.28","16","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","359.10","62.9","","619.64","173.09","2370.64","150","66.4","441.88","percent of total billed charges",""
"BONE PLATE 97X3.5MM 8 HOLE TUBULAR ONE THIRD WITH COLLAR SS","SUP-ITM-10002276","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","570.90","342.54","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","441.88","77.4","","303.98","303.98","5854.79","1 through 10","66.4","441.88","percent of total billed charges",""
"BONE PLATE 98X3.5MM 7 HOLE LCP SS LOCKING STRAIGHT BX/2EA","SUP-ITM-10027656","CDM","C1713","HCPCS","0278","RC","","","","both","","","1618.39","971.03","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","1061.04","1061.04","1061.04","1 through 10","188.22","1375.63","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
