hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
McLean Hospital,2026-03-27,3.0.0,McLean Hospital,115 Mill St Belmont MA 02478-1064,2920,1538185475,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Anesthesia, Elctroshock / Ect","PX-37000032","CDM","00104","CPT","0370","RC","","","","outpatient","","","216.00","162.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","129.60","60","","216.00","216.00","216.00","14","108","164.16","percent of total billed charges",""
"Anesthesia, Elctroshock / Ect","PX-37000032","CDM","00104","CPT","0370","RC","","","","outpatient","","","216.00","162.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","116.01","53.71","","115.34","115.34","115.34","81","108","164.16","percent of total billed charges",""
"Anesthesia, Elctroshock / Ect","PX-37000032","CDM","00104","CPT","0370","RC","","","","outpatient","","","216.00","162.00","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICAID","139.97","64.8","","216.00","216.00","216.00","38","108","164.16","percent of total billed charges",""
"Degenerative Nervous System Disorders Without McC","057","MS-DRG","","","","","","","","inpatient","","","43565.00","32673.75","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","1216.89","","Case rate ($1,216.89) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","537.87","180.12","2731.54","1 through 10","1216.89","1216.89","other","Inpatient Psych"
"Depressive Neuroses","881","MS-DRG","","","","","","","","inpatient","","","24734.00","18550.50","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","1162.08","","Case rate ($1,162.08) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","3553.44","3553.44","3553.44","1 through 10","1162.08","1162.08","other","Inpatient Psych"
"Depressive Neuroses","881","MS-DRG","","","","","","","","inpatient","","","24734.00","18550.50","MEDICARE [2001]","HB MCL MEDICARE","1162.08","","Case rate ($1,162.08) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","6783.25","6783.25","6783.25","1 through 10","1162.08","1162.08","other","Inpatient Psych"
"Depressive Neuroses","881","MS-DRG","","","","","","","","inpatient","","","24734.00","18550.50","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","1162.08","","Case rate ($1,162.08) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","152.90","105.54","1431.52","1 through 10","1162.08","1162.08","other","Inpatient Psych"
"Depressive Neuroses","881","MS-DRG","","","","","","","","inpatient","","","24734.00","18550.50","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICARE","1162.08","","Case rate ($1,162.08) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","542.63","542.63","6681.92","1 through 10","1162.08","1162.08","other","Inpatient Psych"
"Disorders Of Personality And Impulse Control","883","MS-DRG","","","","","","","","inpatient","","","26505.00","19878.75","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","1282.67","","Case rate ($1,282.67) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","587.13","587.13","587.13","1 through 10","1282.67","1282.67","other","Inpatient Psych"
"Drug Screen Quant Dipropylacetic Acid Total","PX-30002957","CDM","80164","CPT","0301","RC","","","","outpatient","","","105.00","78.75","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICAID","68.04","64.8","","65.18","65.18","65.18","1 through 10","13.54","79.8","percent of total billed charges",""
"Eeg Awake/Asleep","PX-74000019","CDM","95819","CPT","0740","RC","","","","both","","","580.00","435.00","MEDICARE [2001]","HB MCL MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","369.81","369.81","369.81","1 through 10","369.77","417.6","other","OPPS APC"
"Eeg Awake/Asleep","PX-74000019","CDM","95819","CPT","0740","RC","","","","both","","","580.00","435.00","MGB HEALTH PLAN [150001]","HB MCL MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","362.81","362.81","362.81","1 through 10","369.77","417.6","other","OPPS APC"
"Eeg Awake/Drowsy","PX-74000018","CDM","95816","CPT","0740","RC","","","","both","","","500.00","375.00","MEDICARE [2001]","HB MCL MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","369.81","342.57","369.81","1 through 10","360","369.77","other","OPPS APC"
"Ekg Routine Tracing Only","PX-73000001","CDM","93005","CPT","0730","RC","","","","both","","","155.00","116.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","69.41","69.41","69.41","1 through 10","70.53","111.6","other","OPPS APC"
"Ekg Routine Tracing Only","PX-73000001","CDM","93005","CPT","0730","RC","","","","both","","","155.00","116.25","MEDICARE [2001]","HB MCL MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","70.54","70.54","141.08","1 through 10","70.53","111.6","other","OPPS APC"
"Ekg Routine Tracing Only","PX-73000001","CDM","93005","CPT","0730","RC","","","","outpatient","","","155.00","116.25","CIGNA [1006]","HB MCL CIGNA","77.50","50","","56.00","56.00","56.00","1 through 10","70.53","117.8","percent of total billed charges",""
"Ekg Routine Tracing Only","PX-73000001","CDM","93005","CPT","0730","RC","","","","outpatient","","","155.00","116.25","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICAID","100.44","64.8","","25.19","25.19","25.19","1 through 10","70.53","117.8","percent of total billed charges",""
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","both","","","852.00","639.00","AETNA [1001]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","601.95","164.64","649.20","154","601","1196","other","OPPS APC"
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","both","","","852.00","639.00","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","573.28","89.74","620.04","208","601","1196","other","OPPS APC"
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","both","","","852.00","639.00","MEDICARE [2001]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","630.12","630.12","630.12","1349","601","1196","other","OPPS APC"
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","both","","","852.00","639.00","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","107.33","107.29","107.33","946","601","1196","other","OPPS APC"
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","outpatient","","","852.00","639.00","AETNA [1001]","HB MCL AETNA","471.16","55.3","","282.53","282.53","282.53","103","457.61","3652.92","percent of total billed charges",""
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","outpatient","","","852.00","639.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","457.61","53.71","","620.04","620.04","620.04","83","457.61","3652.92","percent of total billed charges",""
"Electroconvulsive Therapy","PX-90000009","CDM","90870","CPT","0901","RC","","","","outpatient","","","852.00","639.00","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","630.06","","APC Price ($630.06).","401.36","105.14","617.52","203","457.61","3652.92","other","OPPS APC"
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","both","","","172.00","129.00","AETNA [1001]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","601.95","164.64","649.20","154","123.84","630.06","other","OPPS APC"
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","both","","","172.00","129.00","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","573.28","89.74","620.04","208","123.84","630.06","other","OPPS APC"
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","both","","","172.00","129.00","MEDICARE [2001]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","630.12","630.12","630.12","1349","123.84","630.06","other","OPPS APC"
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","both","","","172.00","129.00","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","630.06","","APC Price ($630.06). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","107.33","107.29","107.33","946","123.84","630.06","other","OPPS APC"
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","outpatient","","","172.00","129.00","AETNA [1001]","HB MCL AETNA","95.12","55.3","","282.53","282.53","282.53","103","92.38","3652.92","percent of total billed charges",""
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","outpatient","","","172.00","129.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","92.38","53.71","","620.04","620.04","620.04","83","92.38","3652.92","percent of total billed charges",""
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","outpatient","","","172.00","129.00","MASSHEALTH ALTERNATE [3003]","HB MCL MEDICAID","111.46","64.8","","694.05","694.05","694.05","78","92.38","3652.92","percent of total billed charges",""
"Electroconvulsive Therapy","PX-98301335","CDM","90870","CPT","0961","RC","","","","outpatient","","","172.00","129.00","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","630.06","","APC Price ($630.06).","401.36","105.14","617.52","203","92.38","3652.92","other","OPPS APC"
"Exam Neurobehavrl by Psych per Hr","PX-90000039","CDM","96116","CPT","0918","RC","","","","both","","","448.00","336.00","AETNA [1001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","500.05","128.38","500.05","1 through 10","322.56","322.56","other","OPPS APC"
