hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Brigham and Women's Faulkner Hospital,2026-03-27,3.0.0,Brigham and Women's Faulkner Hospital,1153 Centre St Boston MA 02130-3446,2048,1578677811,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Septicemia And Disseminated Infections,MAJOR","720","DRG","","","","","","","","inpatient","","","35071.93","","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","12583.0938","","Fee schedule rate ($30,972.12). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.736), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($93,140), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","12583.0938","30972.12","30972.12","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MAJOR","720","DRG","","","","","","","","inpatient","","","35071.93","","MASSHEALTH [3001]","HB BWF MEDICAID","9871.18","","Case rate ($10,914.29). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $53,344.29, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","10911.62","10911.62","11566.31","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MAJOR","720","DRG","","","","","","","","inpatient","","","35071.93","","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","29615.57","","Fee schedule rate ($29,615.57). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.2688), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($51,248), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","29615.57","29615.57","29615.57","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MAJOR","720","DRG","","","","","","","","inpatient","","","35071.93","","MGB HEALTH PLAN [150001]","HB BWF MGBHP MEDICAID","9871.18","","Case rate ($10,914.29). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $53,344.29, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","10911.61","631.62","10911.61","11","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MAJOR","720","DRG","","","","","","","","inpatient","","","35071.93","","TUFTS HEALTH PUBLIC PLANS [1013]","HB BWF MEDICAID","9871.18","","Case rate ($10,914.29). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $53,344.29, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","10911.61","10911.61","10911.61","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MAJOR","720","DRG","","","","","","","","inpatient","","","35071.93","","WELLSENSE [1003]","HB BWF WELLSENSE MCO","9871.18","","Case rate ($10,914.29). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $53,344.29, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","10911.61","1734.69","11566.31","13","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MINOR","720","DRG","","","","","","","","inpatient","","","34557.80","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","14702.27","","Standard inlier is a Case rate ($14,702.27). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2802, exceeds the outlier threshold of $25,690, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,086.93) for the length of stay and the standard reimbursement.","14033.98","14033.98","14033.98","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MINOR","720","DRG","","","","","","","","inpatient","","","34557.80","","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","20176.04","","Fee schedule rate ($20,176.04). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.2688), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($51,248), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","15363.37","15363.37","15363.37","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MINOR","720","DRG","","","","","","","","inpatient","","","34557.80","","MGB HEALTH PLAN [150001]","HB BWF MGBHP MEDICAID","4604.88","","Case rate ($5,091.48). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $47,521.48, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","5090.23","5090.23","5090.23","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MINOR","720","DRG","","","","","","","","inpatient","","","34557.80","","WELLSENSE [1003]","HB BWF WELLSENSE MCO","4604.88","","Case rate ($5,091.48). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $47,521.48, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","5090.23","1826.94","6810.13","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","17601.77","","Standard inlier is a Case rate ($17,601.77). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2802, exceeds the outlier threshold of $25,690, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,498.64) for the length of stay and the standard reimbursement.","16801.91","13441.53","17601.77","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","18907.81","","Standard inlier is a Case rate ($18,907.81). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2802, exceeds the outlier threshold of $29,706, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,683.88) for the length of stay and the standard reimbursement.","18048.36","18048.36","18907.81","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","12583.0938","","Fee schedule rate ($18,082.21). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.736), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($93,140), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","12583.0938","18082.22","18082.22","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","HARVARD PILGRIM ALTERNATE [120002]","HB CH HPHC ALLIANCE PPO PREFERRED B","19890.25","","Fee schedule rate ($19,890.25). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.736), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($93,140), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","19123.16","19123.16","19123.16","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","MASSHEALTH [3001]","HB BWF MEDICAID","6160.78","","Case rate ($6,811.80). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $49,241.80, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6810.13","3279.99","33747.27","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","MGB HEALTH PLAN [150001]","HB BWF MGBHP MEDICAID","6160.78","","Case rate ($6,811.80). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $49,241.80, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6810.13","3152.00","6810.13","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","TUFTS HEALTH PUBLIC PLANS [1013]","HB BWF MEDICAID","6160.78","","Case rate ($6,811.80). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $49,241.80, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6810.13","6810.13","6810.13","1 through 10","4604.88","232340.59","case rate",""
"Septicemia And Disseminated Infections,MODERATE","720","DRG","","","","","","","","inpatient","","","28891.25","","WELLSENSE [1003]","HB BWF WELLSENSE MCO","6160.78","","Case rate ($6,811.80). If cost, defined as total billed times cost-to-charge ratio (0.4262), exceeds outlier threshold $49,241.80, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6810.13","2201.46","6810.13","1 through 10","4604.88","232340.59","case rate",""
"Septicemia Or Severe Sepsis With Mv >96 Hours","870","MS-DRG","","","","","","","","inpatient","","","186862.73","140147.05","MEDICARE [2001]","HB BWF MEDICARE","70063.95","","Case rate ($70,063.95). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $64,083.13, add-ons for qualifying new technology services are included. If operating cost exceeds $109,606.86 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $7,447.14, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 12.7. The base transfer operating payment is the transfer adjustment factor * $64,838.36 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $63,743.89 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $4,886.37. The transfer capital threshold is the transfer adjustment factor * $4,886.37. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program.","69422.87","68956.41","69422.87","1 through 10","62699.81","70063.95","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","AETNA [1001]","HB BWF AETNA MEDICARE REPLACEMENT","18771.49","","Case rate ($18,224.75). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $16,512.23 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program. Final payment is multiplied by 103%.","18649.34","18629.54","18676.90","1 through 10","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","BLUE CROSS BLUE SHIELD [110001]","HB BWF MEDICARE","19934.76","","Case rate ($19,934.76). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $18,222.24 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program.","17842.43","17792.87","17842.43","12","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","COMMONWEALTH CARE ALLIANCE [1007]","HB BWF TUFTS + COMM CARE ALLIANCE MCARE","17860.26","","Case rate ($18,224.75). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $16,512.23 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program. Final payment is multiplied by 98%.","17775.93","17693.05","112487.30","1 through 10","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","HUMANA [1012]","HB BWF MEDICARE","19934.76","","Case rate ($19,934.76). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $18,222.24 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program.","17775.41","17775.41","17775.41","1 through 10","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","MEDICARE [2001]","HB BWF MEDICARE","19934.76","","Case rate ($19,934.76). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $18,222.24 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program.","19629.66","0.03","19761.22","215","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","MGB HEALTH PLAN [150001]","HB BWF MEDICARE","19934.76","","Case rate ($19,934.76). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $18,222.24 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program.","17728.05","17728.05","17777.38","1 through 10","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","MOLINA [1014]","HB BWF MEDICARE","19934.76","","Case rate ($19,934.76). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $18,222.24 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program.","35747.18","35747.18","35747.18","1 through 10","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","TUFTS HEALTH PLAN [170001]","HB BWF TUFTS + COMM CARE ALLIANCE MCARE","17860.26","","Case rate ($18,224.75). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $16,512.23 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program. Final payment is multiplied by 98%.","17728.05","17693.04","17769.90","14","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","TUFTS HEALTH PUBLIC PLANS [1013]","HB BWF TUFTS + COMM CARE ALLIANCE MCARE","17860.26","","Case rate ($18,224.75). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $16,512.23 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program. Final payment is multiplied by 98%.","20132.34","20132.34","20132.34","1 through 10","17860.26","19939.76","other","Inpatient DRG"
"Septicemia Or Severe Sepsis Without Mv >96 Hours With McC","871","MS-DRG","","","","","","","","inpatient","","","47887.24","35915.43","UNITED HEALTHCARE [1016]","HB BWF UNITED MEDICARE REPLACEMENT","17860.26","","Case rate ($18,224.75). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.302, exceeds $18,253.90, add-ons for qualifying new technology services are included. If operating cost exceeds $63,777.63 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.017, exceeds $3,934.05, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.8. The base transfer operating payment is the transfer adjustment factor * $16,512.23 + an uncompensated DSH payment of $339.24. The transfer operating threshold is the transfer adjustment factor * $17,914.65 + an uncompensated DSH payment of $339.24. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,373.27. The transfer capital threshold is the transfer adjustment factor * $1,373.27. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Reimbursement is multiplied by 99% as per the Hospital Acquired Conditions (HAC) program. Final payment is multiplied by 98%.","17742.41","14488.06","17772.41","16","17860.26","19939.76","other","Inpatient DRG"
