hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Massachusetts Eye and Ear,2026-03-27,3.0.0,Massachusetts Eye and Ear,243 Charles St Boston MA 02114,2167,1639101751,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Rem Impl Wire Deep","PX-76000304","CDM","20680","CPT","0761","RC","","","","both","","","3139.00","2354.25","TUFTS HEALTH PLAN [170001]","HB MEE MEDICARE","3398.51","","APC Price ($3,398.51). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","3338.28","3338.28","3338.28","1 through 10","1607.17","3398.51","other","OPPS APC"
"REMOTE SLEEP BLUETOOTH PATIENT HANDHELD INSPIRE IPG COMPATIBLE","SUP-ITM-10306192","CDM","C1787","HCPCS","0270","RC","","","","both","","","3500.00","2625.00","UNITED HEALTHCARE [1016]","HB MEE UNITED","2655.80","75.88","","3500.00","3500.00","3500.00","1 through 10","1792","55048","percent of total billed charges",""
"REMOTE SLEEP BLUETOOTH PATIENT HANDHELD INSPIRE IPG COMPATIBLE","SUP-ITM-10306192","CDM","C1787","HCPCS","0270","RC","","","","both","","","3500.00","2625.00","WELLPOINT [1015]","HB MEE WELLPOINT","2451.40","70.04","","5979.75","2479.75","5979.75","1 through 10","1792","55048","percent of total billed charges",""
"REMOTE SLEEP BLUETOOTH PATIENT HANDHELD INSPIRE IPG COMPATIBLE","SUP-ITM-10306192","CDM","C1787","HCPCS","0270","RC","","","","outpatient","","","3500.00","2625.00","CIGNA [1006]","HB MEE CIGNA","2712.50","77.5","","2653.00","1922.14","2653.00","1 through 10","818.35","2712.5","percent of total billed charges",""
"Removal of Eyelid Weight","PX-76002158","CDM","67999","CPT","0761","RC","","","","both","","","858.00","643.50","MEDICARE [2001]","HB MEE MEDICARE","354.96","","APC Price ($354.96). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","177.50","177.50","177.50","1 through 10","354.96","651.05","other","OPPS APC"
"Removal of Eyelid Weight","PX-76002158","CDM","67999","CPT","0761","RC","","","","both","","","858.00","643.50","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","354.96","","APC Price ($354.96). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","354.80","354.80","354.80","1 through 10","354.96","651.05","other","OPPS APC"
"Removal Submand Stone,Complicated","PX-76002354","CDM","42335","CPT","0761","RC","","","","both","","","3620.00","2715.00","AETNA [1001]","HB MEE AETNA","1853.44","51.2","","2102.45","2102.45","2102.45","1 through 10","1853.44","3850.95","percent of total billed charges",""
"Removal Submand Stone,Complicated","PX-76002354","CDM","42335","CPT","0761","RC","","","","both","","","3620.00","2715.00","HARVARD PILGRIM [120001]","HB MEE HARVARD PILGRIM","2008.14","","Case rate ($2,008.14). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 202%, 101 procedures at 0%.","2028.22","2028.22","2028.22","1 through 10","1853.44","3850.95","other","Multiple Surgery"
"Removal Submand Stone,Complicated","PX-76002354","CDM","42335","CPT","0761","RC","","","","outpatient","","","3620.00","2715.00","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","2551.58","","Case rate ($2,551.58). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","1690.42","1690.42","1690.42","1 through 10","818.35","4937.91","other","ASC "
"Removal Sutures/Staples Requiring Anesthesia","PX-98301250","CDM","15851","CPT","0983","RC","","","","outpatient","","","437.00","327.75","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","306.82","70.21","","1173.50","1173.50","1173.50","1 through 10","174.8","1414.87","percent of total billed charges",""
"Remove Cataract, Insert Lens","PX-36000401","CDM","66984","CPT","0361","RC","","","","both","","","3190.00","2392.50","AETNA [1001]","HB MEE AETNA","1633.28","51.2","","2536.87","1719.81","3521.92","1 through 10","1633.28","2420.57","percent of total billed charges",""
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","AETNA [1001]","HB MEE AETNA","52.74","51.2","","48.50","48.50","48.50","51","52.74","112.92","percent of total billed charges",""
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","AETNA [1001]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","73.49","73.49","73.49","1 through 10","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","70.54","69.41","70.54","1 through 10","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","ELDER SERVICES [1037]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","69.13","69.13","69.13","1 through 10","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","INTERNATIONAL COMMERCIAL [140001]","HB AMC / MEE / PCC / ONE TEAM HEALTH INTERNATIONAL","66.95","65","","65.00","65.00","65.00","1 through 10","52.74","112.92","percent of total billed charges",""
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","MEDICARE [2001]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","70.54","70.54","70.54","145","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","MGB HEALTH PLAN [150001]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","69.13","65.42","69.13","1 through 10","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","PHCS MULTIPLAN [1022]","HB MEE CLARITEV","75.19","73","","85.00","85.00","85.00","1 through 10","52.74","112.92","percent of total billed charges",""
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","TUFTS HEALTH PLAN [170001]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","48.06","48.06","48.06","1 through 10","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","70.53","","APC Price ($70.53). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","70.54","66.76","70.54","35","52.74","112.92","other","OPPS APC"
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","UNITED HEALTHCARE [1016]","HB MEE UNITED","78.16","75.88","","71.34","71.34","71.34","32","52.74","112.92","percent of total billed charges",""
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","both","","","103.00","77.25","WELLPOINT [1015]","HB MEE WELLPOINT","72.14","70.04","","70.85","70.85","70.85","35","52.74","112.92","percent of total billed charges",""
"Remove Cerumen Impacted Unilate","PX-76001668","CDM","69210","CPT","0761","RC","","","","outpatient","","","103.00","77.25","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","63.92","","Case rate ($63.92). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","84.69","81.18","84.69","1 through 10","63.92","941.1","other","ASC "
"Remove Cerumen Impacted Unilate|BILATERAL PROCEDURE","PX-76001668","CDM","69210","CPT","0761","RC","","","50","outpatient","","","103.00","77.25","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","95.88","","Case rate ($95.88). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","84.69","81.18","84.69","410","95.88","302.16","other","ASC "
"Remove Cerumen Impacted Unilate|BILATERAL PROCEDURE","PX-76001668","CDM","69210","CPT","0761","RC","","","50","outpatient","","","103.00","77.25","TUFTS HEALTH PLAN [170001]","HB MEE TUFTS HMO / POS / PPO","302.16","","Case rate ($302.16). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","201.44","194.62","201.44","1 through 10","95.88","302.16","other","Surgical CPT "
"Remove Epithel Cornea","PX-76001612","CDM","65435","CPT","0761","RC","","","","both","","","1980.00","1485.00","HARVARD PILGRIM [120001]","HB MEE HARVARD PILGRIM","807.29","","Case rate ($807.29). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 202%, 101 procedures at 0%.","1784.11","1784.11","1784.11","1 through 10","807.29","1502.42","other","Multiple Surgery"
"Remove FB Conjuctival Superficial","PX-76001601","CDM","65205","CPT","0761","RC","","","","both","","","153.00","114.75","WELLPOINT [1015]","HB MEE WELLPOINT","107.16","70.04","","105.57","105.57","105.57","1 through 10","78.34","215.09","percent of total billed charges",""
"Remove FB Corneal W/O Slit Lamp|BILATERAL PROCEDURE","PX-76001603","CDM","65220","CPT","0761","RC","","","50","outpatient","","","153.00","114.75","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","597.21","","Case rate ($597.21). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","758.46","758.46","758.46","1 through 10","597.21","607.38","other","ASC "
"Remove FB Corneal W/Slit Lamp","PX-76001604","CDM","65222","CPT","0761","RC","","","","both","","","153.00","114.75","WELLPOINT [1015]","HB MEE WELLPOINT","107.16","70.04","","105.57","105.57","105.57","1 through 10","78.34","215.09","percent of total billed charges",""
"Remove FB Corneal W/Slit Lamp|BILATERAL PROCEDURE","PX-76001604","CDM","65222","CPT","0761","RC","","","50","outpatient","","","153.00","114.75","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","182.66","","Case rate ($182.66). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","121.01","121.01","121.01","1 through 10","182.66","607.38","other","ASC "
"Remove FB Ext Auditory Canal W/O","PX-76001666","CDM","69200","CPT","0761","RC","","","","both","","","105.00","78.75","AETNA [1001]","HB MEE AETNA","53.76","51.2","","49.47","49.47","49.47","1 through 10","53.76","215.09","percent of total billed charges",""
"Remove FB Ext Auditory Canal W/O","PX-76001666","CDM","69200","CPT","0761","RC","","","","both","","","105.00","78.75","MEDICARE [2001]","HB MEE MEDICARE","153.06","","APC Price ($153.06). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","153.08","153.08","153.08","1 through 10","53.76","215.09","other","OPPS APC"
"Remove FB Ext Auditory Canal W/O","PX-76001666","CDM","69200","CPT","0761","RC","","","","both","","","105.00","78.75","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","153.06","","APC Price ($153.06). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","152.06","152.06","152.06","1 through 10","53.76","215.09","other","OPPS APC"
"Remove FB Ext Auditory Canal W/O","PX-76001666","CDM","69200","CPT","0761","RC","","","","both","","","105.00","78.75","UNITED HEALTHCARE [1016]","HB MEE UNITED","79.67","75.88","","72.77","72.77","72.77","1 through 10","53.76","215.09","percent of total billed charges",""
"Remove Impl Wire Superfic","PX-76000303","CDM","20670","CPT","0761","RC","","","","both","","","745.00","558.75","MEDICARE [2001]","HB MEE MEDICARE","1923.94","","APC Price ($1,923.94). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","1924.13","1924.13","1924.13","1 through 10","381.44","1923.94","other","OPPS APC"
"Remove Tag Skin <15","PX-76000033","CDM","11200","CPT","0761","RC","","","","outpatient","","","1117.00","837.75","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","201.78","","Case rate ($201.78). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","3449.00","267.36","6801.00","1 through 10","201.78","941.1","other","ASC "
"Remv Tendon for Graft","PX-76002795","CDM","20924","CPT","0761","RC","","","","outpatient","","","2481.00","1860.75","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","1741.91","70.21","","8636.10","8277.62","8636.10","1 through 10","818.35","3030.66","percent of total billed charges",""
"Repair Complex 1.1-2.5 Cm - 13131","PX-76000146","CDM","13131","CPT","0761","RC","","","","both","","","394.00","295.50","MEDICARE [2001]","HB MEE MEDICARE","474.42","","APC Price ($474.42). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","237.23","237.23","237.23","1 through 10","201.73","474.42","other","OPPS APC"
"Repair Complex 1.1-2.5 Cm - 13131","PX-76000146","CDM","13131","CPT","0761","RC","","","","both","","","394.00","295.50","MGB HEALTH PLAN [150001]","HB MEE MEDICARE","474.42","","APC Price ($474.42). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","232.49","232.49","232.49","1 through 10","201.73","474.42","other","OPPS APC"
"Repair Complex 1.1-2.5 Cm - 13131","PX-76000146","CDM","13131","CPT","0761","RC","","","","outpatient","","","394.00","295.50","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","359.17","","Case rate ($359.17). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","475.90","237.95","475.90","1 through 10","359.17","2222.17","other","ASC "
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","both","","","1980.00","1485.00","AETNA [1001]","HB MEE AETNA","1013.76","51.2","","2135.83","932.66","2135.83","1 through 10","482.89","1502.42","percent of total billed charges",""
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","both","","","1980.00","1485.00","BLUE CROSS BLUE SHIELD [110001]","HB MEE MEDICARE","726.87","","APC Price ($726.87). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","715.31","715.31","715.31","1 through 10","482.89","1502.42","other","OPPS APC"
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","both","","","1980.00","1485.00","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","726.87","","APC Price ($726.87). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","715.31","715.31","715.31","1 through 10","482.89","1502.42","other","OPPS APC"
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","both","","","1980.00","1485.00","HARVARD PILGRIM ALTERNATE [120002]","HB MEE HARVARD PILGRIM","482.89","","Case rate ($482.89). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 202%, 101 procedures at 0%.","946.46","946.46","946.46","1 through 10","482.89","1502.42","other","Multiple Surgery"
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","both","","","1980.00","1485.00","MEDICARE [2001]","HB MEE MEDICARE","726.87","","APC Price ($726.87). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","726.94","685.47","726.94","1 through 10","482.89","1502.42","other","OPPS APC"
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","both","","","1980.00","1485.00","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","726.87","","APC Price ($726.87). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","715.31","715.31","715.31","1 through 10","482.89","1502.42","other","OPPS APC"
"Repair Complex 2.6-7.5 Cm - 13132","PX-76000147","CDM","13132","CPT","0761","RC","","","","outpatient","","","1980.00","1485.00","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","552.21","","Case rate ($552.21). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","365.84","350.66","731.68","1 through 10","552.21","2625.22","other","ASC "
